ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"0,0,0,6,6,3,15,70,12,27,35,47",0.694,1,"0,0,0,2,6,3,15,70,12,27,35,47",0.776,1
"9,1,1,3,10,5,17,7,9,13,37,59",0.825,1,"9,1,1,3,10,5,17,7,9,18,37,59",0.849,1
"8,0,1,6,0,3,13,71,0,13,20,54",0.654,1,"8,0,1,6,0,3,13,57,0,13,20,54",0.765,1
"2,0,3,5,10,2,3,59,13,20,9,24",0.863,1,"2,0,6,5,10,2,3,59,13,20,9,24",0.864,1
"1,1,6,3,2,4,7,20,4,2,4,11",0.71,0,"2,1,6,3,2,4,7,20,4,2,4,11",0.666,0
"9,0,1,4,6,3,1,16,14,39,41,75",0.92,1,"9,0,1,4,6,3,1,16,14,29,41,75",0.895,1
"2,1,2,2,1,4,12,41,10,18,5,83",0.921,1,"2,1,2,2,1,4,12,3,10,18,5,83",0.71,1
"3,1,1,0,6,3,36,17,10,17,8,79",0.78,1,"3,1,1,0,6,3,36,17,10,17,8,79",0.78,1
"2,1,0,5,6,1,16,56,5,24,12,46",0.889,1,"2,1,0,5,6,1,16,56,5,24,11,46",0.897,1
"7,1,5,0,0,2,40,3,7,19,30,35",0.555,1,"7,1,5,0,0,2,30,3,7,19,30,35",0.542,1
"7,0,3,3,11,4,20,47,4,37,15,43",0.865,1,"2,0,3,3,11,4,20,47,4,37,15,43",0.847,1
"6,1,1,4,7,1,36,59,14,21,23,49",0.724,1,"6,1,1,4,7,1,36,59,14,21,23,56",0.773,1
"3,1,6,4,5,3,31,18,13,36,9,15",0.641,1,"3,1,6,4,5,3,31,18,13,36,9,47",0.733,1
"1,0,5,2,0,5,33,54,15,18,39,17",0.82,1,"1,0,3,2,0,5,33,54,15,18,39,17",0.818,1
"0,1,6,2,3,1,33,2,3,17,7,83",0.566,1,"0,1,6,2,13,1,33,2,3,17,7,83",0.544,1
"3,0,6,2,8,5,3,70,3,10,3,11",0.746,0,"3,0,6,2,8,5,3,70,3,38,3,11",0.75,1
"9,0,0,4,4,0,9,38,11,13,36,74",0.683,1,"9,0,0,4,4,0,9,38,11,13,36,74",0.683,1
"0,1,2,1,12,4,29,7,7,5,20,25",0.479,0,"5,1,2,1,12,4,29,7,7,5,20,25",0.7,0
"1,0,0,3,2,1,14,74,15,38,25,28",0.89,1,"1,0,0,3,2,1,14,74,15,38,25,28",0.89,1
"8,0,7,0,0,5,29,20,11,26,28,49",0.727,1,"8,0,7,0,0,5,29,20,11,14,28,49",0.76,1
"1,0,4,4,5,3,27,33,1,24,28,52",0.373,1,"1,0,4,4,5,3,27,33,1,24,28,21",0.512,1
"0,1,6,6,6,5,15,67,2,2,24,12",0.587,0,"0,1,6,6,6,5,15,67,2,2,16,12",0.612,0
"5,0,5,0,12,5,9,42,8,5,36,71",0.765,1,"5,0,5,0,12,5,9,73,8,5,36,71",0.692,0
"1,1,7,2,5,5,20,64,11,29,7,92",0.927,1,"1,1,4,2,5,5,20,64,11,29,7,92",0.927,1
"1,0,2,6,3,2,26,71,7,0,15,15",0.627,0,"1,0,2,6,3,2,26,42,7,0,15,15",0.615,0
"0,0,4,5,1,4,10,33,5,27,39,19",0.66,1,"0,0,2,5,1,4,10,33,5,27,39,19",0.659,1
"1,1,6,0,11,3,3,13,8,16,24,19",0.874,1,"2,1,6,0,11,3,3,13,8,16,24,19",0.867,1
"7,0,4,3,5,0,30,43,14,17,3,45",0.918,1,"7,0,4,3,5,0,30,43,14,4,3,45",0.915,0
"9,1,7,5,4,0,23,2,0,16,8,84",0.597,1,"9,1,2,5,4,0,23,2,0,16,8,84",0.594,1
"5,0,3,4,3,4,6,17,5,16,17,23",0.675,1,"5,0,3,4,3,4,15,17,5,16,17,23",0.573,1
"5,1,2,5,6,0,7,47,11,30,25,53",0.726,1,"5,1,2,5,6,0,7,9,11,30,25,53",0.832,1
"3,0,0,5,8,4,29,65,14,36,6,24",0.926,1,"0,0,0,5,8,4,29,65,14,36,6,24",0.928,1
"0,0,6,2,8,5,34,50,8,18,36,99",0.852,1,"0,0,6,2,8,5,34,50,8,7,36,99",0.836,0
"1,0,7,4,11,5,16,46,15,14,40,71",0.742,1,"1,0,7,4,11,5,16,46,15,14,40,71",0.742,1
"7,0,5,6,12,2,37,72,6,26,10,41",0.894,1,"7,0,7,6,12,2,37,72,6,26,10,41",0.893,1
"4,0,1,1,2,3,0,62,0,41,20,34",0.866,1,"4,0,1,1,2,2,0,62,0,41,20,34",0.868,1
"9,1,1,4,5,4,4,67,4,34,21,24",0.592,1,"9,1,1,4,5,4,36,67,4,34,21,24",0.731,1
"6,1,7,3,0,4,31,51,4,21,41,56",0.533,1,"6,0,7,3,0,4,31,51,4,21,41,56",0.551,1
"1,1,2,1,5,0,31,16,6,32,0,11",0.777,1,"1,1,2,1,5,0,31,16,6,9,0,11",0.762,0
"3,1,5,2,8,1,31,41,10,3,40,4",0.618,0,"3,0,5,2,8,1,31,41,10,3,40,4",0.646,0
"4,1,2,2,8,0,7,3,2,34,6,61",0.755,1,"7,1,2,2,8,0,7,3,2,34,6,61",0.89,1
"3,1,1,5,13,1,11,45,7,10,13,6",0.612,0,"3,1,1,5,13,1,11,45,7,10,13,6",0.612,0
"5,1,0,3,3,3,19,13,3,24,12,73",0.734,1,"5,1,0,3,3,3,19,46,3,24,12,73",0.852,1
"1,0,5,2,0,4,18,74,14,19,22,86",0.912,1,"1,0,5,2,0,4,18,74,14,19,43,86",0.86,1
"1,1,2,1,12,4,26,65,0,31,1,91",0.93,1,"1,1,2,1,12,4,32,65,0,31,1,91",0.93,1
"1,0,5,3,13,2,11,36,1,36,16,45",0.536,1,"1,0,5,3,13,2,11,36,1,23,16,45",0.506,1
"1,1,2,1,3,1,2,48,4,37,15,35",0.788,1,"1,1,2,1,3,1,2,48,4,37,15,87",0.912,1
"1,1,7,1,11,5,23,59,0,24,37,33",0.679,1,"1,1,7,1,11,5,9,59,0,24,37,33",0.573,1
"0,0,4,6,5,4,0,18,9,23,30,61",0.906,1,"0,0,4,6,5,4,0,17,9,23,30,61",0.907,1
"0,0,5,6,5,4,24,48,11,40,12,70",0.923,1,"0,0,5,6,5,4,24,48,13,40,12,70",0.922,1
"0,1,4,6,11,2,23,71,1,22,0,76",0.931,1,"0,1,4,6,11,2,3,71,1,22,0,76",0.93,1
"7,1,6,3,5,4,21,9,12,12,20,49",0.634,1,"7,1,0,3,5,4,21,9,12,12,20,49",0.639,1
"1,1,2,3,10,2,12,25,8,29,26,24",0.715,1,"1,1,2,3,10,2,12,25,8,29,26,24",0.715,1
"6,1,6,3,9,2,0,35,15,27,19,2",0.858,1,"6,1,6,3,9,2,0,35,10,27,19,2",0.83,1
"3,1,0,0,1,4,25,13,15,15,17,35",0.721,1,"3,1,4,0,1,4,25,13,15,15,17,35",0.724,1
"4,1,2,0,1,1,24,65,1,8,10,72",0.92,1,"4,1,2,4,1,1,24,65,1,8,10,72",0.915,0
"2,0,3,5,5,2,28,19,5,23,31,31",0.324,1,"7,0,3,5,5,2,28,19,5,23,31,31",0.62,1
"6,0,5,0,5,3,5,15,10,29,8,48",0.877,1,"6,0,5,2,5,3,5,15,10,29,8,48",0.719,1
"5,0,6,1,10,3,33,39,15,28,31,13",0.7,1,"5,0,6,1,10,3,33,39,1,28,31,13",0.591,1
"8,0,7,5,3,3,21,16,4,10,16,88",0.659,1,"8,0,2,5,3,3,21,16,4,10,16,88",0.672,1
"5,1,6,5,9,2,9,31,10,35,16,96",0.886,1,"5,1,6,5,9,2,9,31,10,35,16,14",0.687,1
"5,0,2,2,9,3,8,30,0,37,10,98",0.883,1,"5,0,2,2,9,3,33,30,0,37,10,98",0.793,1
"6,1,0,1,2,2,14,56,12,10,22,74",0.82,1,"6,1,0,1,2,2,14,56,12,10,22,74",0.82,1
"7,1,0,4,13,5,15,29,1,38,13,4",0.796,1,"7,1,0,1,13,5,15,29,1,38,13,4",0.649,1
"5,0,4,3,9,5,12,6,9,21,32,20",0.765,1,"5,0,4,3,9,5,12,6,9,28,32,20",0.793,1
"3,0,0,2,2,2,23,63,10,31,41,32",0.64,1,"3,0,0,2,2,2,23,63,10,31,41,32",0.64,1
"9,1,3,5,2,4,0,29,1,25,30,84",0.928,1,"9,1,3,5,2,4,0,29,1,25,30,84",0.928,1
"3,0,4,4,6,2,19,52,3,4,10,13",0.577,0,"3,0,4,4,6,2,19,52,3,30,10,13",0.647,1
"1,0,1,4,7,1,40,0,3,30,12,34",0.325,1,"1,0,1,4,7,1,23,0,3,30,12,34",0.295,1
"0,1,0,5,7,1,1,28,1,28,42,85",0.851,1,"0,1,0,5,7,1,1,28,1,28,42,63",0.815,1
"5,0,1,2,4,0,16,19,12,20,30,84",0.566,1,"5,0,1,2,4,0,35,19,12,20,30,84",0.453,1
"4,1,0,2,9,0,28,59,2,34,6,14",0.822,1,"4,1,0,2,9,0,28,59,2,34,6,14",0.822,1
"0,0,0,0,2,2,2,49,11,1,21,44",0.772,0,"0,0,0,0,2,3,2,49,11,1,21,44",0.747,0
"1,0,1,4,10,3,31,70,12,34,36,95",0.868,1,"7,0,1,4,10,3,31,70,12,34,36,95",0.802,1
"5,1,6,4,12,5,32,74,1,29,17,44",0.844,1,"5,1,6,4,12,5,32,74,1,29,17,44",0.844,1
"5,1,1,1,2,4,12,32,8,32,6,39",0.884,1,"5,1,1,1,2,4,12,32,8,32,6,39",0.884,1
"7,1,6,1,9,2,33,11,14,33,28,50",0.566,1,"7,1,2,1,9,2,33,11,14,33,28,50",0.566,1
"6,1,0,5,3,0,16,69,9,11,41,89",0.637,1,"8,1,0,5,3,0,16,69,9,11,41,89",0.634,1
"5,0,6,5,4,2,5,44,6,10,7,31",0.681,0,"5,0,6,5,4,2,5,44,6,10,7,78",0.854,1
"0,1,2,4,10,4,8,7,7,21,25,41",0.744,1,"0,1,2,4,10,4,13,7,7,21,25,41",0.663,1
"1,0,6,1,6,2,35,61,2,11,36,58",0.552,1,"1,0,6,1,6,2,35,61,2,11,36,58",0.552,1
"2,0,3,5,8,0,41,6,7,22,43,16",0.287,1,"2,0,3,5,8,0,41,6,7,22,43,33",0.244,1
"0,1,4,2,2,4,33,65,5,39,6,16",0.928,1,"0,1,5,2,2,4,33,65,5,39,6,16",0.928,1
"2,0,6,4,11,5,39,49,14,15,6,92",0.929,1,"2,0,6,4,11,5,39,49,14,2,6,92",0.928,0
"8,0,4,1,8,5,23,25,2,18,27,57",0.745,1,"8,0,4,1,8,5,23,25,2,36,27,57",0.787,1
"7,1,3,1,5,0,1,5,11,9,9,16",0.915,1,"7,1,3,1,5,0,1,5,0,9,9,16",0.925,1
"9,0,6,1,0,1,3,17,13,38,8,26",0.922,1,"9,0,6,1,13,1,3,17,13,38,8,26",0.921,1
"9,0,3,0,11,0,1,3,6,36,25,65",0.929,1,"9,0,3,0,11,0,1,3,6,6,25,65",0.923,1
"7,1,3,6,10,3,3,13,2,35,1,39",0.927,1,"6,1,3,6,10,3,3,13,2,35,1,39",0.922,1
"6,1,0,0,5,1,38,70,5,19,16,7",0.701,1,"6,1,0,0,5,1,38,70,5,19,16,7",0.701,1
"7,0,7,2,12,1,16,12,5,22,17,31",0.667,1,"7,0,7,2,12,1,16,12,5,22,17,31",0.667,1
"4,0,5,6,6,0,18,45,9,17,0,90",0.921,1,"4,0,5,6,6,0,18,45,9,17,0,80",0.921,1
"4,0,3,2,6,0,5,0,10,14,6,53",0.694,1,"4,0,3,2,6,0,5,0,10,14,6,53",0.694,1
"2,0,3,6,4,5,6,65,6,37,36,77",0.831,1,"2,1,3,6,4,5,6,65,6,37,36,77",0.846,1
"9,1,5,1,1,1,9,66,2,31,14,54",0.822,1,"9,1,5,1,1,3,9,66,2,31,14,54",0.812,1
"6,0,1,1,10,2,1,9,3,36,13,12",0.908,1,"6,0,1,1,10,2,32,9,3,36,13,12",0.597,1
"5,0,0,0,12,4,4,67,8,36,38,61",0.816,1,"5,0,0,0,12,4,4,67,8,36,38,61",0.816,1
"6,1,1,2,11,5,25,6,10,29,17,52",0.789,1,"6,1,1,2,11,5,36,6,10,29,17,52",0.727,1
"4,1,7,1,3,3,33,18,4,10,36,83",0.548,1,"4,1,7,1,3,3,33,18,4,10,36,5",0.554,1
"1,1,1,0,12,0,17,20,11,22,41,51",0.612,1,"1,1,1,0,12,0,17,20,11,22,41,74",0.656,1
"7,0,7,1,1,2,27,59,11,5,1,44",0.903,0,"7,0,7,1,0,2,27,59,11,5,1,44",0.903,0
"2,1,4,1,6,2,4,48,13,40,39,73",0.866,1,"2,1,5,1,6,2,4,48,13,40,39,73",0.866,1
"6,1,6,4,5,3,38,66,9,4,1,46",0.915,0,"6,1,6,4,5,3,24,66,9,4,1,46",0.898,0
"6,0,3,3,3,1,24,35,0,35,30,14",0.587,1,"6,0,3,3,3,1,24,35,0,9,30,14",0.547,1
"1,0,7,0,7,0,14,20,3,32,42,75",0.558,1,"1,0,7,0,7,0,14,4,3,32,42,75",0.638,1
"8,1,2,1,3,0,13,13,13,21,35,61",0.651,1,"8,1,2,1,3,0,13,13,13,38,35,61",0.815,1
"7,1,4,4,8,0,22,64,13,29,8,6",0.914,1,"7,1,4,4,8,0,22,64,13,29,26,6",0.631,1
"5,1,3,1,5,1,13,19,0,10,19,67",0.531,1,"5,1,1,1,5,1,13,19,0,10,19,67",0.543,1
"3,0,0,6,1,2,4,12,13,2,17,38",0.61,0,"3,0,0,6,2,2,4,12,13,2,17,38",0.607,0
"3,0,6,1,4,3,21,54,12,28,1,43",0.926,1,"3,0,6,1,4,3,21,54,12,28,10,43",0.92,1
"5,1,7,5,10,5,0,34,15,11,40,52",0.826,1,"5,1,7,5,10,5,0,34,15,18,40,52",0.821,1
"0,0,1,6,0,4,38,67,14,8,1,59",0.93,0,"0,0,1,6,0,4,38,67,14,8,1,59",0.93,0
"4,1,7,2,11,4,14,48,0,0,24,14",0.583,0,"4,0,7,2,11,4,14,48,0,0,24,14",0.64,0
"4,1,7,0,8,4,23,35,0,16,42,17",0.654,1,"4,1,7,1,8,4,23,35,0,16,42,17",0.553,1
"1,0,4,2,1,1,15,5,15,12,17,9",0.686,0,"1,0,2,2,1,1,15,5,15,12,17,9",0.693,0
"5,0,3,6,1,4,8,57,6,11,28,34",0.535,0,"5,0,3,6,1,4,8,57,6,11,28,43",0.564,1
"8,0,4,1,2,3,14,63,15,29,18,41",0.897,1,"8,0,4,0,2,3,14,63,15,29,18,41",0.904,1
"9,1,7,1,13,1,3,16,4,1,3,79",0.906,0,"9,1,7,1,13,1,3,16,4,1,3,96",0.882,0
"8,0,0,5,2,5,31,65,3,12,38,67",0.574,1,"5,0,0,5,2,5,31,65,3,12,38,67",0.623,1
"9,1,4,6,7,0,1,59,8,21,21,98",0.914,1,"9,1,4,6,7,0,1,59,8,17,21,98",0.909,1
"1,0,1,5,6,3,30,67,14,14,8,87",0.93,1,"1,0,1,5,6,3,30,57,14,14,8,87",0.93,1
"6,0,6,0,2,5,30,38,5,5,34,29",0.802,0,"6,0,6,0,2,5,30,38,14,5,34,29",0.849,0
"1,1,7,2,13,2,24,60,8,5,29,2",0.705,0,"1,1,7,5,13,2,24,60,8,5,29,2",0.622,0
"7,0,6,0,11,1,8,19,9,0,32,84",0.817,1,"7,0,6,0,11,1,8,19,9,0,32,84",0.817,1
"8,0,6,2,1,4,0,56,11,40,18,73",0.925,1,"8,0,6,2,1,4,0,56,11,40,18,73",0.925,1
"6,0,3,4,13,5,2,30,2,3,29,66",0.846,0,"6,0,3,4,13,5,2,30,2,3,29,5",0.633,0
"9,1,7,1,7,4,38,0,9,8,23,24",0.702,1,"9,1,7,1,7,4,38,0,9,8,23,24",0.702,1
"5,1,7,2,9,0,25,2,8,22,25,89",0.488,1,"5,1,7,2,9,0,25,2,6,22,25,89",0.457,1
"9,1,0,1,12,4,20,23,0,3,40,28",0.646,1,"9,1,0,1,10,4,20,23,0,3,40,28",0.644,1
"9,1,4,1,8,1,17,57,0,29,14,4",0.641,1,"9,0,4,1,8,1,17,57,0,29,14,4",0.794,1
"7,1,6,4,8,0,41,28,12,37,0,51",0.916,1,"2,1,6,4,8,0,41,28,12,37,0,51",0.869,1
"6,1,5,3,3,4,41,23,5,26,17,76",0.703,1,"6,1,5,3,3,4,41,34,5,26,17,76",0.791,1
"8,0,0,4,3,2,35,44,10,22,22,43",0.782,1,"8,0,0,4,3,1,35,44,10,22,22,43",0.767,1
"2,0,2,3,3,3,34,8,1,34,33,60",0.267,1,"2,0,3,3,3,3,34,8,1,34,33,60",0.264,1
"8,1,4,1,7,4,17,1,10,22,39,27",0.683,1,"8,1,4,1,7,4,17,1,10,22,39,27",0.683,1
"9,1,6,4,13,1,29,50,14,7,32,55",0.643,1,"9,1,6,4,13,1,29,50,12,7,32,55",0.632,1
"0,1,6,5,11,4,32,67,2,3,32,6",0.614,0,"0,1,6,5,11,4,32,67,2,3,32,6",0.614,0
"2,0,2,5,0,0,33,55,11,38,31,12",0.816,1,"2,0,2,5,0,0,33,23,11,38,31,12",0.745,1
"5,1,0,1,0,1,27,8,1,26,41,77",0.492,1,"5,1,0,1,0,1,27,8,1,26,41,77",0.492,1
"5,0,6,1,5,3,12,22,6,10,16,75",0.741,1,"5,0,6,6,5,3,12,22,6,10,16,75",0.645,1
"0,0,2,3,9,4,11,60,5,11,25,71",0.865,0,"0,0,2,4,9,4,11,60,5,11,25,71",0.872,0
"2,1,5,4,9,1,25,68,15,37,10,52",0.929,1,"2,1,5,4,9,2,25,68,15,37,10,52",0.928,1
"1,0,6,1,3,5,26,31,0,28,29,20",0.558,1,"1,0,6,1,3,5,26,31,0,28,29,20",0.558,1
"9,1,6,2,4,5,5,19,9,28,7,11",0.911,1,"9,1,6,2,4,5,5,19,9,9,7,11",0.869,0
"7,1,4,2,6,3,16,45,5,22,6,70",0.87,1,"7,1,4,2,6,3,16,45,5,22,6,70",0.87,1
"4,0,7,3,6,0,38,50,9,16,32,15",0.629,1,"4,0,7,3,6,0,38,50,14,16,32,15",0.636,1
"3,1,3,6,6,4,13,52,8,37,23,94",0.888,1,"8,1,3,6,6,4,13,52,8,37,23,94",0.898,1
"3,0,0,4,10,4,7,70,7,4,36,30",0.564,0,"3,0,0,4,0,4,7,70,7,4,36,30",0.571,0
"4,1,7,6,4,0,22,52,6,5,29,36",0.586,0,"4,1,2,6,4,0,22,52,6,5,29,36",0.586,0
"4,1,1,0,2,2,14,24,1,16,23,16",0.561,1,"4,1,1,0,2,2,14,12,1,16,23,16",0.491,1
"3,1,0,2,9,1,18,49,7,22,38,66",0.611,1,"3,1,0,2,9,1,18,49,7,22,38,61",0.613,1
"7,1,4,2,8,4,0,17,3,10,35,36",0.904,1,"7,1,4,2,8,4,0,38,3,10,35,36",0.786,1
"0,1,7,1,8,3,14,16,4,2,27,11",0.528,0,"0,1,7,1,8,4,14,16,4,2,27,11",0.53,0
"4,1,1,2,10,1,39,71,2,6,5,66",0.928,0,"4,1,1,2,10,1,39,71,3,6,5,66",0.928,0
"0,0,3,3,1,2,13,44,1,32,38,34",0.573,1,"0,0,3,3,1,2,13,14,1,32,38,34",0.355,1
"8,0,0,4,4,5,33,61,0,19,13,57",0.802,1,"8,0,0,4,4,1,33,61,0,19,13,57",0.837,1
"3,0,6,1,9,4,38,38,11,1,25,52",0.753,0,"3,0,6,1,9,4,38,31,11,1,25,52",0.78,0
"6,1,1,1,0,5,12,1,13,22,30,98",0.921,1,"6,1,1,1,0,5,8,1,13,22,30,98",0.928,1
"2,1,0,5,8,4,3,26,0,20,24,81",0.857,1,"2,1,0,6,8,4,3,26,0,20,24,81",0.843,1
"3,0,7,6,7,5,40,37,12,19,15,14",0.873,1,"3,0,7,6,7,5,40,37,12,19,15,3",0.884,0
"4,0,6,5,12,4,32,55,0,13,23,16",0.57,0,"4,0,6,0,12,4,32,55,0,13,23,16",0.734,1
"6,1,4,2,4,1,29,11,15,14,8,38",0.786,1,"6,1,4,2,6,1,29,11,15,14,8,38",0.789,1
"2,1,1,2,5,0,22,59,0,8,17,2",0.64,0,"2,1,1,4,5,0,22,59,0,8,17,2",0.63,0
"0,1,5,4,2,3,32,61,11,14,13,36",0.929,0,"0,1,5,4,2,3,32,61,11,14,13,86",0.93,1
"7,1,6,4,6,1,28,17,0,21,34,7",0.634,1,"7,1,6,4,6,1,28,17,0,21,34,7",0.634,1
"0,1,1,2,6,2,25,0,3,7,5,46",0.275,0,"0,1,1,2,1,2,25,0,3,7,5,46",0.261,0
"4,0,0,5,0,4,35,17,5,8,0,35",0.856,0,"4,0,0,5,0,4,35,54,5,8,0,35",0.902,0
"8,1,1,3,0,3,25,23,2,1,33,11",0.6,0,"8,1,1,3,0,3,25,7,2,1,33,11",0.729,0
"7,0,0,4,3,1,31,40,3,27,33,16",0.604,1,"7,0,3,4,3,1,31,40,3,27,33,16",0.603,1
"4,1,0,5,8,0,0,59,5,2,36,24",0.55,0,"4,1,0,5,8,0,0,59,5,2,15,24",0.504,0
"5,0,0,0,8,5,1,49,13,14,4,27",0.686,1,"5,0,0,0,8,5,1,49,9,14,4,27",0.674,1
"9,0,7,5,10,3,11,67,9,38,19,10",0.847,1,"9,0,1,5,10,3,11,67,9,38,19,10",0.862,1
"8,1,5,4,3,2,25,17,12,35,21,20",0.798,1,"8,1,5,4,1,2,25,17,12,35,21,20",0.799,1
"9,1,5,4,11,0,35,25,9,38,17,1",0.91,1,"9,1,5,2,11,0,35,25,9,38,17,1",0.87,1
"1,1,5,0,12,2,22,44,6,35,23,24",0.694,1,"1,1,5,0,12,2,22,70,6,35,23,24",0.689,1
"2,0,1,1,13,3,29,46,10,7,38,68",0.736,1,"4,0,1,1,13,3,29,46,10,7,38,68",0.694,1
"0,1,3,3,10,2,41,69,8,0,31,74",0.916,0,"0,1,3,0,10,2,41,69,8,0,31,74",0.925,0
"8,1,7,0,0,2,1,58,14,6,19,99",0.909,1,"8,1,7,0,0,2,1,69,14,6,19,99",0.888,1
"4,0,6,3,6,4,16,68,14,19,25,31",0.827,1,"3,0,6,3,6,4,16,68,14,19,25,31",0.848,1
"7,0,0,2,9,5,32,53,6,25,24,59",0.834,1,"7,0,0,2,9,5,22,53,6,25,24,59",0.785,1
"1,0,7,5,0,1,30,17,12,26,24,20",0.613,1,"1,0,4,5,0,1,30,17,12,26,24,20",0.601,1
"1,0,7,5,10,5,31,53,9,16,15,17",0.82,0,"1,0,7,5,10,4,31,53,9,16,15,17",0.79,0
"1,1,4,3,4,4,17,52,11,36,10,88",0.924,1,"1,1,4,3,4,4,17,8,11,36,10,88",0.814,1
"0,1,0,4,5,4,21,50,10,41,29,94",0.906,1,"0,1,0,4,5,4,21,44,10,41,29,94",0.903,1
"5,1,3,4,8,1,33,11,2,23,40,24",0.373,1,"5,1,3,4,0,1,33,11,2,23,40,24",0.396,1
"7,0,2,5,10,4,22,50,1,16,2,76",0.804,1,"7,0,2,5,10,4,18,50,1,16,2,76",0.803,1
"2,0,3,3,3,4,32,20,10,19,11,3",0.736,1,"2,0,3,3,3,4,32,20,10,19,11,3",0.736,1
"4,0,2,0,0,2,36,34,12,12,31,89",0.749,1,"4,0,2,0,0,2,36,34,15,12,31,89",0.757,1
"8,1,2,3,8,3,4,7,1,18,43,27",0.886,1,"8,1,2,6,8,3,4,7,1,18,43,27",0.914,1
"4,1,1,6,4,5,41,10,13,19,29,46",0.658,1,"4,1,1,6,4,5,41,20,13,19,29,46",0.667,1
"7,1,7,0,8,5,5,19,0,27,20,53",0.893,1,"7,1,7,0,8,5,5,19,0,27,39,53",0.906,1
"1,1,1,2,9,1,39,66,3,27,41,48",0.519,1,"1,1,1,2,9,1,39,74,3,27,41,48",0.666,1
"6,1,6,5,10,2,34,32,13,0,5,89",0.885,0,"9,1,6,5,10,2,34,32,13,0,5,89",0.877,0
"0,0,3,3,8,4,41,62,1,9,13,84",0.929,0,"0,1,3,3,8,4,41,62,1,9,13,84",0.93,0
"2,0,5,1,10,4,30,68,3,6,15,83",0.923,0,"2,0,5,1,10,4,30,68,15,6,15,83",0.919,0
"6,0,1,2,9,2,29,15,12,19,9,67",0.65,1,"6,0,1,2,9,2,29,15,12,19,9,53",0.583,1
"5,0,1,0,12,3,9,40,10,29,26,57",0.785,1,"5,0,1,0,12,3,9,40,10,29,25,57",0.791,1
"9,1,1,6,9,0,12,38,6,29,9,45",0.916,1,"9,1,1,6,9,1,12,38,6,29,9,45",0.92,1
"0,1,3,6,6,5,21,38,2,15,11,1",0.593,0,"0,1,3,6,6,5,21,38,2,15,20,1",0.565,0
"3,1,1,6,13,0,14,37,7,13,34,60",0.584,1,"3,1,7,6,13,0,14,37,7,13,34,60",0.603,1
"2,1,6,0,4,2,16,71,8,4,2,77",0.926,0,"2,1,6,3,4,2,16,71,8,4,2,77",0.928,0
"6,1,7,0,10,5,14,27,9,32,37,8",0.636,1,"6,1,1,0,10,5,14,27,9,32,37,8",0.645,1
"1,1,5,3,8,0,22,1,14,6,28,51",0.376,0,"1,1,5,3,8,0,22,53,14,6,28,51",0.672,0
"6,1,3,4,11,4,15,2,9,4,6,71",0.614,0,"6,1,3,4,11,4,15,2,13,4,6,71",0.63,0
"6,0,6,3,12,3,21,59,15,29,31,95",0.85,1,"4,0,6,3,12,3,21,59,15,29,31,95",0.869,1
"8,0,4,4,6,5,24,9,9,38,12,49",0.729,1,"8,0,4,4,6,5,24,9,9,32,12,49",0.723,1
"0,1,1,2,6,1,5,28,7,19,28,21",0.825,1,"0,1,1,2,6,1,5,10,7,19,28,21",0.86,1
"5,0,3,0,12,4,3,18,12,26,23,25",0.87,1,"5,0,3,0,12,4,3,18,12,26,23,46",0.893,1
"8,0,5,2,5,1,24,56,15,29,38,37",0.663,1,"8,1,5,2,5,1,24,56,15,29,38,37",0.648,1
"1,0,6,0,13,5,5,0,12,19,1,23",0.789,1,"1,0,6,0,13,5,5,0,12,19,1,23",0.789,1
"9,0,1,1,7,3,33,4,3,34,3,6",0.804,1,"9,0,1,1,7,3,41,4,3,34,3,6",0.809,1
"4,0,3,1,8,1,30,18,0,30,1,6",0.75,1,"4,0,3,1,8,1,30,18,0,30,37,6",0.326,1
"2,0,7,6,1,3,29,10,9,37,31,10",0.599,1,"2,0,7,6,1,3,29,10,9,37,37,10",0.618,1
"3,1,5,1,6,1,10,1,9,22,11,36",0.591,1,"3,1,5,1,6,1,10,1,9,22,11,36",0.591,1
"0,1,7,6,1,5,30,37,7,33,33,60",0.62,1,"0,1,7,6,1,5,30,37,7,33,33,60",0.62,1
"8,0,0,0,6,4,7,18,12,1,2,60",0.859,0,"8,0,0,0,6,4,7,18,13,1,2,60",0.861,0
"9,0,5,2,9,3,32,9,10,12,2,47",0.735,1,"9,0,5,2,9,3,40,9,10,12,2,47",0.737,1
"1,1,2,3,3,1,34,68,4,13,5,11",0.906,0,"1,1,2,3,3,1,17,68,4,13,5,11",0.701,0
"1,1,5,3,1,3,25,44,3,14,36,27",0.617,1,"1,1,5,3,1,3,25,44,3,18,36,27",0.617,1
"2,1,0,6,1,3,28,55,12,16,31,90",0.72,1,"2,1,2,6,1,3,28,55,12,16,31,90",0.719,1
"1,0,5,3,7,5,36,10,14,26,35,30",0.649,1,"1,0,5,3,7,1,36,10,14,26,35,30",0.388,1
"8,1,2,6,0,4,33,38,3,7,2,17",0.914,0,"8,1,4,6,0,4,33,38,3,7,2,17",0.913,0
"4,1,6,3,1,5,5,54,10,41,35,13",0.625,1,"4,1,6,3,1,5,5,69,10,41,35,13",0.61,1
"0,0,4,0,0,0,34,69,15,17,41,59",0.718,1,"0,0,4,0,0,2,34,69,15,17,41,59",0.811,1
"7,0,5,5,5,4,15,71,13,16,6,40",0.874,0,"5,0,5,5,5,4,15,71,13,16,6,40",0.891,1
