ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"7,2,7,2,10,3,29,62,11,28,11,42",0.099,1,"7,2,7,2,10,2,29,62,11,28,11,42",0.066,1
"8,3,6,4,1,0,2,62,2,29,28,31",0.326,1,"8,3,7,4,1,0,2,62,2,29,28,31",0.327,1
"0,0,5,5,0,4,33,68,1,32,41,16",0.086,1,"0,0,5,5,9,4,33,68,1,32,41,16",0.086,1
"8,4,0,1,11,0,20,35,1,41,3,58",0.747,1,"6,4,0,1,11,0,20,35,1,41,3,58",0.736,1
"8,1,0,6,6,2,30,67,10,24,22,98",0.101,1,"9,1,0,6,6,2,30,67,10,24,22,98",0.105,1
"1,1,6,5,0,3,12,61,5,34,4,22",0.152,1,"1,1,6,5,0,3,12,61,5,34,22,22",0.124,1
"2,2,4,0,8,3,28,53,12,12,26,44",0.029,1,"2,2,4,5,8,3,28,53,12,12,26,44",0.083,1
"1,1,7,0,13,1,28,20,12,34,19,89",0.192,1,"1,1,7,0,13,1,28,20,1,34,19,89",0.043,1
"7,0,7,0,8,4,28,43,13,30,43,48",0.042,1,"7,0,7,0,8,4,28,43,13,30,43,48",0.042,1
"8,4,3,0,11,5,22,45,12,3,27,58",0.526,0,"8,4,0,0,11,5,22,45,12,3,27,58",0.525,0
"7,0,1,5,5,0,34,55,9,7,27,58",0.132,0,"7,0,1,5,5,0,34,55,9,7,27,84",0.121,1
"8,1,6,1,9,1,25,45,8,39,4,37",0.352,1,"8,1,6,1,9,1,25,45,8,39,6,37",0.344,1
"1,3,1,4,13,2,5,42,4,19,27,1",0.222,1,"1,4,1,4,13,2,5,42,4,19,27,1",0.204,1
"7,0,1,1,12,1,12,16,6,9,2,83",0.099,1,"7,0,1,1,12,1,12,16,6,9,13,83",0.081,1
"0,2,2,4,3,5,10,30,5,13,1,41",0.154,0,"0,2,2,5,3,5,10,30,5,13,1,41",0.156,0
"6,0,1,3,13,0,30,30,2,4,28,61",0.201,0,"5,0,1,3,13,0,30,30,2,4,28,61",0.151,1
"0,0,0,1,11,2,6,40,1,40,35,76",0.032,1,"0,0,0,1,11,2,6,40,1,4,35,76",0.033,1
"5,3,4,5,8,5,36,68,4,32,4,10",0.316,1,"5,3,4,5,8,5,36,68,4,32,4,69",0.116,1
"5,1,4,1,5,2,8,46,7,11,12,7",0.084,1,"5,1,4,1,5,2,8,46,7,37,12,7",0.067,1
"7,2,1,4,6,4,8,11,0,40,22,13",0.647,1,"7,4,1,4,6,4,8,11,0,40,22,13",0.648,1
"4,3,6,4,11,3,20,19,0,21,40,32",0.36,1,"4,3,6,2,11,3,20,19,0,21,40,32",0.305,1
"9,0,2,0,1,5,38,6,11,33,26,31",0.349,1,"9,0,0,0,1,5,38,6,11,33,26,31",0.356,1
"2,2,3,6,8,4,35,52,2,0,10,73",0.107,0,"2,2,3,6,8,4,35,52,2,0,13,73",0.103,0
"4,4,5,5,11,4,10,22,7,29,1,77",0.202,1,"4,4,5,5,7,4,10,22,7,29,1,77",0.2,1
"7,4,0,4,9,4,8,30,8,5,27,94",0.479,1,"7,4,4,4,9,4,8,30,8,5,27,94",0.498,1
"4,2,0,4,13,1,26,72,3,19,37,91",0.052,1,"4,2,0,4,13,1,34,72,3,19,37,91",0.051,1
"0,2,0,2,3,1,31,26,12,14,38,94",0.071,1,"0,2,0,2,3,1,31,26,12,14,38,71",0.072,1
"3,1,3,5,3,4,30,16,13,39,17,60",0.271,1,"3,3,3,5,3,4,30,16,13,39,17,60",0.237,1
"5,2,7,2,11,4,24,36,8,36,8,35",0.347,1,"5,2,7,2,11,4,5,36,8,36,8,35",0.422,1
"1,3,2,1,12,2,10,47,13,32,23,51",0.035,1,"4,3,2,1,12,2,10,47,13,32,23,51",0.032,1
"8,4,2,2,9,3,12,27,2,29,29,72",0.2,1,"8,4,2,2,9,3,12,27,13,29,29,72",0.3,1
"5,0,5,1,8,4,21,68,10,32,40,3",0.109,1,"5,0,5,5,8,4,21,68,10,32,40,3",0.248,1
"9,0,2,6,4,0,22,5,14,13,10,51",0.7,1,"9,0,2,6,4,0,22,5,14,13,10,51",0.7,1
"4,4,5,6,9,0,26,23,7,39,5,34",0.76,1,"4,4,5,6,9,0,26,23,7,39,5,34",0.76,1
"8,0,2,2,4,3,6,59,3,31,42,7",0.269,1,"8,0,2,2,4,3,6,59,3,21,42,7",0.316,1
"3,2,2,2,10,2,13,62,4,8,29,47",0.042,1,"3,2,2,2,10,2,13,62,4,8,29,47",0.042,1
"5,2,5,3,0,5,4,7,5,17,24,46",0.561,1,"5,2,5,3,4,5,4,7,5,17,24,46",0.588,1
"3,2,5,1,4,4,30,14,14,15,42,14",0.543,1,"3,2,5,1,4,4,30,14,14,15,31,14",0.546,1
"0,0,0,1,12,4,7,13,15,0,36,9",0.542,0,"0,0,0,1,12,4,7,13,10,0,36,9",0.581,0
"4,0,0,4,2,2,30,44,10,29,19,7",0.206,1,"4,0,0,4,2,2,30,44,10,29,19,7",0.206,1
"5,3,0,4,11,0,23,31,13,37,15,23",0.487,1,"5,3,4,4,11,0,23,31,13,37,15,23",0.5,1
"6,2,6,2,11,0,10,41,1,11,15,13",0.559,1,"6,2,6,2,11,0,10,41,4,11,15,13",0.528,0
"2,1,4,6,9,0,1,14,3,16,17,93",0.251,1,"2,1,4,6,9,0,1,14,3,16,17,85",0.3,1
"8,1,2,5,5,4,9,0,8,15,40,60",0.669,1,"9,1,2,5,5,4,9,0,8,15,40,60",0.709,1
"2,1,4,4,0,3,10,8,4,21,9,71",0.159,1,"2,1,5,4,0,3,10,8,4,21,9,71",0.16,1
"5,3,7,5,4,0,2,40,13,9,1,64",0.275,1,"5,3,7,6,4,0,2,40,13,9,1,64",0.33,1
"8,2,0,5,12,5,29,15,11,7,13,56",0.896,0,"6,2,0,5,12,5,29,15,11,7,13,56",0.758,0
"8,2,2,3,1,2,26,30,7,2,2,50",0.249,0,"8,2,2,3,1,2,26,30,7,2,2,50",0.249,0
"4,3,4,3,1,4,30,8,14,32,42,76",0.559,1,"4,3,4,3,1,4,30,61,14,32,42,76",0.08,1
"1,3,3,2,6,0,2,56,2,35,12,56",0.182,1,"1,3,3,2,12,0,2,56,2,35,12,56",0.196,1
"5,0,5,0,0,5,12,57,10,35,5,41",0.326,1,"5,0,5,0,0,5,12,57,10,21,5,41",0.493,1
"6,1,3,5,10,2,26,24,15,17,25,90",0.193,1,"6,1,3,1,10,2,26,24,15,17,25,90",0.035,1
"2,3,2,0,6,2,3,27,6,0,19,88",0.029,1,"2,3,1,0,6,2,3,27,6,0,19,88",0.029,1
"1,1,1,2,1,5,6,2,2,23,9,86",0.188,1,"0,1,1,2,1,5,6,2,2,23,9,86",0.165,1
"7,0,0,2,4,2,16,60,14,23,36,31",0.089,1,"3,0,0,2,4,2,16,60,14,23,36,31",0.054,1
"6,0,0,1,1,3,22,33,10,40,40,78",0.062,1,"6,0,0,1,1,3,22,33,10,40,40,24",0.113,1
"4,0,3,4,9,2,13,42,6,3,21,27",0.221,0,"4,0,3,4,9,2,13,42,4,3,21,27",0.23,0
"5,3,0,0,6,5,15,2,1,16,24,59",0.485,1,"5,3,0,0,6,5,15,2,1,16,24,71",0.413,1
"1,4,3,3,3,1,36,54,5,3,36,19",0.09,0,"1,4,7,3,3,1,36,54,5,3,36,19",0.09,0
"6,4,4,5,12,4,22,37,6,6,35,7",0.716,0,"6,4,4,5,12,4,22,37,6,6,35,7",0.716,0
"6,2,1,5,4,1,36,43,2,15,25,2",0.355,1,"6,3,1,5,4,1,36,43,2,15,25,2",0.355,1
"7,0,0,5,8,3,26,13,15,10,28,43",0.605,1,"7,0,0,5,7,3,26,13,15,10,28,43",0.606,1
"4,0,4,0,10,5,15,32,15,41,41,5",0.482,1,"4,0,4,0,10,0,15,32,15,41,41,5",0.961,1
"7,2,1,4,1,5,29,55,9,37,1,39",0.463,1,"7,2,1,4,1,5,29,55,9,37,11,39",0.418,1
"3,2,4,6,4,0,1,27,6,28,31,77",0.249,1,"3,2,4,2,4,0,1,27,6,28,31,77",0.181,1
"0,0,6,2,7,2,18,49,11,40,6,46",0.104,1,"9,0,6,2,7,2,18,49,11,40,6,46",0.129,1
"6,2,1,5,7,1,7,61,9,1,38,28",0.171,0,"6,2,1,5,7,1,7,61,9,1,38,28",0.171,0
"2,2,4,4,8,3,30,16,8,14,9,63",0.156,1,"2,2,4,4,8,3,30,16,13,14,9,63",0.145,1
"0,3,4,0,11,5,3,33,14,28,0,39",0.344,1,"6,3,4,0,11,5,3,33,14,28,0,39",0.615,1
"8,3,7,6,6,4,22,12,0,9,37,7",0.949,0,"8,3,7,6,10,4,22,12,0,9,37,7",0.949,0
"5,4,3,5,9,3,7,34,12,10,11,39",0.198,1,"5,4,3,5,9,1,7,34,12,10,11,39",0.242,1
"7,3,5,1,6,3,14,36,5,8,22,15",0.372,0,"7,1,5,1,6,3,14,36,5,8,22,15",0.402,0
"4,4,3,6,2,4,24,22,9,0,2,66",0.221,0,"4,4,3,6,2,4,14,22,9,0,2,66",0.246,0
"1,1,4,2,13,2,24,59,11,3,23,28",0.054,0,"1,1,4,2,13,2,24,59,11,3,23,28",0.054,0
"2,0,4,0,7,0,23,63,1,38,20,67",0.353,1,"2,0,2,0,7,0,23,63,1,38,20,67",0.353,1
"9,4,7,5,2,5,37,67,11,3,31,27",0.589,0,"9,4,7,5,2,3,37,67,11,3,31,27",0.328,0
"0,4,4,4,9,3,3,14,8,40,27,13",0.5,1,"0,3,4,4,9,3,3,14,8,40,27,13",0.516,1
"1,4,0,6,9,4,3,9,9,28,35,6",0.674,1,"1,0,0,6,9,4,3,9,9,28,35,6",0.639,1
"8,1,2,6,13,3,29,12,8,8,30,15",0.899,0,"8,1,2,6,13,3,29,12,8,8,30,15",0.899,0
"3,3,1,5,2,5,22,63,3,25,29,70",0.076,1,"3,3,1,5,2,5,22,63,3,25,29,55",0.088,1
"2,4,0,1,5,0,24,40,1,1,24,11",0.574,0,"2,4,0,1,5,0,24,40,1,1,24,4",0.647,0
"0,4,1,2,13,3,38,64,14,0,32,95",0.035,0,"0,4,1,2,13,3,38,64,14,0,32,6",0.063,0
"6,2,4,5,3,0,34,44,6,5,1,66",0.238,0,"6,2,4,1,3,0,34,44,6,5,1,66",0.607,0
"6,1,3,5,7,1,25,63,6,38,4,30",0.219,1,"0,1,3,5,7,1,25,63,6,38,4,30",0.114,1
"3,1,7,3,7,2,40,40,13,21,10,43",0.113,1,"3,1,7,3,7,2,40,66,13,21,10,43",0.064,1
"2,0,0,2,8,3,28,30,15,7,24,6",0.22,0,"2,0,0,2,8,3,28,30,15,30,24,6",0.208,1
"4,2,6,0,12,2,29,47,1,1,37,71",0.029,1,"4,2,6,0,12,2,29,47,1,1,37,2",0.03,1
"0,2,7,5,7,2,26,68,6,14,0,9",0.129,0,"0,2,7,0,7,2,26,68,6,14,0,9",0.033,0
"5,4,3,3,3,3,12,39,3,9,28,43",0.151,1,"5,4,3,3,4,3,12,39,3,9,28,43",0.151,1
"6,1,1,1,2,1,31,8,15,36,9,55",0.331,1,"6,1,1,1,2,1,31,8,15,36,9,29",0.828,1
"6,4,0,0,1,0,38,64,2,4,19,32",0.514,1,"6,4,0,0,1,5,38,64,2,4,19,32",0.581,0
"1,2,5,5,5,5,38,7,15,15,19,4",0.67,0,"1,2,5,5,5,5,20,7,15,15,19,4",0.716,0
"9,2,3,1,11,2,37,43,11,34,23,35",0.033,1,"9,2,3,1,11,2,37,43,11,34,4,35",0.037,1
"7,2,1,1,13,0,36,1,2,9,33,67",0.601,1,"7,2,1,1,13,0,36,48,2,9,33,67",0.329,1
"0,1,5,4,5,3,11,45,9,39,34,63",0.076,1,"0,1,5,4,5,3,11,45,9,39,6,63",0.095,1
"4,0,4,1,3,3,32,4,4,19,16,15",0.41,1,"4,0,4,1,3,4,32,4,4,19,16,15",0.591,1
"8,1,1,3,5,4,14,40,5,39,10,24",0.504,1,"8,1,1,3,5,4,9,40,5,39,10,24",0.52,1
"4,4,4,0,3,5,20,52,13,10,35,85",0.047,1,"4,4,4,0,3,5,25,52,13,10,35,85",0.048,1
"0,4,4,0,0,1,38,21,14,4,12,75",0.032,0,"0,4,4,6,0,1,38,21,14,4,12,75",0.159,0
"9,1,2,2,9,5,9,68,5,40,31,96",0.311,1,"9,0,2,2,9,5,9,68,5,40,31,96",0.315,1
"7,4,4,0,11,1,24,24,0,17,21,56",0.035,1,"7,4,4,0,11,1,5,24,0,17,21,56",0.037,1
"3,3,5,6,2,1,13,2,11,20,23,4",0.804,1,"3,3,5,6,2,1,13,2,11,20,23,88",0.383,1
"2,1,1,3,2,1,24,4,7,15,29,24",0.506,1,"2,1,1,3,2,1,24,62,7,15,29,24",0.085,1
"8,0,2,4,7,3,40,26,13,40,15,74",0.267,1,"8,0,2,4,7,3,40,26,13,17,15,74",0.371,1
"0,4,5,4,8,3,30,37,12,35,31,90",0.069,1,"0,4,5,4,8,3,30,37,12,35,13,90",0.09,1
"2,1,4,3,2,2,24,72,15,12,24,34",0.056,1,"2,1,4,3,2,2,24,72,0,12,24,34",0.057,1
"8,0,3,6,1,5,2,1,0,34,3,52",0.697,1,"8,0,3,6,1,5,2,8,0,34,3,52",0.687,1
"3,1,7,6,0,2,32,65,1,19,8,25",0.134,1,"3,1,7,6,0,2,32,65,13,19,8,25",0.131,1
"2,3,0,5,8,5,34,67,9,9,3,47",0.121,0,"2,3,0,5,8,5,34,67,13,9,3,47",0.121,0
"3,0,1,4,7,5,2,41,0,31,6,91",0.143,1,"3,4,1,4,7,5,2,41,0,31,6,91",0.132,1
"1,3,7,4,7,4,8,19,13,6,30,49",0.186,1,"1,3,7,5,7,4,8,19,13,6,30,49",0.162,1
"5,3,0,1,5,5,1,32,15,20,8,72",0.515,1,"5,3,0,1,5,5,32,32,15,20,8,72",0.463,1
"8,4,6,1,4,1,4,22,1,14,3,36",0.343,1,"8,2,6,1,4,1,4,22,1,14,3,36",0.357,1
"5,1,6,5,5,1,1,64,5,6,0,34",0.212,0,"5,1,6,5,5,1,1,64,5,32,0,34",0.259,1
"2,3,2,1,1,3,16,23,2,28,9,18",0.242,1,"2,3,7,1,1,3,16,23,2,28,9,18",0.24,1
"9,3,2,1,12,3,23,15,10,27,1,15",0.22,1,"9,3,2,1,12,3,23,15,10,32,1,15",0.178,1
"8,4,2,2,10,2,24,21,15,39,24,16",0.25,1,"8,4,2,2,10,2,24,21,15,39,24,16",0.25,1
"0,0,7,5,9,5,24,21,3,10,7,39",0.178,0,"0,0,7,6,9,5,24,21,3,10,7,39",0.165,0
"2,4,3,4,11,3,37,62,15,39,36,40",0.064,1,"2,4,3,4,11,3,37,62,15,19,36,40",0.056,1
"2,2,7,5,7,5,19,8,7,33,29,78",0.376,1,"2,2,7,5,7,5,19,69,7,33,29,78",0.07,1
"8,4,6,2,7,5,10,64,3,6,29,84",0.363,1,"8,4,6,2,7,5,10,64,1,6,29,84",0.366,1
"8,0,5,3,9,2,23,0,4,32,14,94",0.182,1,"8,0,5,3,9,2,23,24,4,32,14,94",0.15,1
"9,0,6,5,7,4,37,63,3,2,28,43",0.56,0,"9,0,7,5,7,4,37,63,3,2,28,43",0.56,0
"7,3,1,3,10,3,37,15,10,3,38,96",0.501,1,"7,3,7,3,10,3,37,15,10,3,38,96",0.51,1
"0,1,2,3,4,0,22,27,13,18,8,48",0.176,1,"0,1,2,3,4,0,22,27,13,29,8,48",0.255,1
"1,2,5,2,2,3,10,7,0,40,31,21",0.547,1,"1,2,5,2,2,3,10,7,0,27,31,21",0.525,1
"2,4,7,1,6,2,14,14,1,13,28,73",0.1,1,"2,1,7,1,6,2,14,14,1,13,28,73",0.087,1
"7,0,1,0,2,0,7,6,9,3,43,99",0.07,1,"7,0,1,0,2,0,7,18,9,3,43,99",0.043,1
"7,2,4,5,12,3,20,34,11,30,22,80",0.225,1,"7,2,4,5,12,2,20,34,11,30,22,80",0.146,1
"1,3,5,3,3,5,36,36,2,34,26,73",0.111,1,"2,3,5,3,3,5,36,36,2,34,26,73",0.126,1
"1,1,1,1,2,4,32,13,15,20,36,23",0.3,1,"1,1,1,1,2,4,32,13,15,20,21,23",0.318,1
"9,4,5,3,13,2,35,68,9,16,30,88",0.057,1,"9,4,5,3,13,2,35,68,9,16,7,88",0.061,1
"4,0,0,3,6,0,12,28,14,3,20,42",0.239,1,"8,0,0,3,6,0,12,28,14,3,20,42",0.576,0
"2,0,5,2,4,1,13,16,1,33,22,3",0.595,1,"2,0,5,5,4,1,13,16,1,33,22,3",0.66,1
"9,3,6,5,4,4,23,19,15,25,29,48",0.699,1,"9,3,6,5,4,4,23,19,15,25,29,55",0.657,1
"2,0,3,6,7,4,34,52,11,40,37,12",0.154,1,"2,0,3,6,0,4,34,52,11,40,37,12",0.151,1
"7,0,6,3,1,3,37,56,0,29,9,4",0.25,1,"7,0,6,3,1,2,37,56,0,29,9,4",0.216,1
"3,1,5,0,0,4,33,9,13,21,27,60",0.046,1,"3,1,5,0,0,4,33,9,13,2,27,60",0.086,1
"8,3,7,1,11,3,13,35,7,27,26,27",0.144,1,"8,3,6,1,11,3,13,35,7,27,26,27",0.145,1
"8,0,3,2,5,5,30,0,2,6,8,74",0.711,0,"8,0,3,2,5,5,26,0,2,6,8,74",0.695,0
"2,1,5,3,0,3,14,67,14,38,28,15",0.102,1,"2,1,5,3,0,3,14,11,14,38,28,15",0.565,1
"9,0,0,5,8,3,38,26,11,8,2,90",0.412,0,"9,0,0,3,8,3,38,26,11,8,2,90",0.376,0
"1,3,0,5,3,0,18,46,9,12,12,36",0.132,1,"1,3,0,5,3,0,18,46,9,12,12,36",0.132,1
"8,3,3,4,7,4,2,18,13,16,12,78",0.634,1,"8,4,3,4,7,4,2,18,13,16,12,78",0.622,1
"1,0,3,2,13,3,14,58,4,23,3,41",0.12,1,"3,0,3,2,13,3,14,58,4,23,3,41",0.117,1
"0,2,0,4,12,3,31,34,0,31,29,78",0.068,1,"0,2,0,4,12,3,31,49,0,31,29,78",0.057,1
"5,0,5,1,10,2,20,19,13,29,12,4",0.136,1,"5,0,5,1,10,2,20,19,11,29,12,4",0.131,1
"0,1,5,6,9,0,5,61,6,10,3,47",0.13,0,"0,1,5,6,9,0,13,61,6,10,3,47",0.122,0
"3,1,4,0,4,1,6,62,1,28,24,25",0.056,1,"3,1,4,0,4,1,6,48,1,28,24,25",0.206,1
"4,1,3,4,3,3,37,55,1,10,1,79",0.12,1,"1,1,3,4,3,3,37,55,1,10,1,79",0.107,1
"9,4,7,0,4,1,18,4,2,11,16,3",0.244,0,"9,2,7,0,4,1,18,4,2,11,16,3",0.369,0
"8,2,2,5,0,1,12,47,10,31,0,54",0.192,1,"8,2,2,5,0,1,12,47,10,31,0,54",0.192,1
"3,0,0,0,4,2,23,18,15,16,29,98",0.029,1,"3,0,0,0,4,2,23,17,15,16,29,98",0.029,1
"0,0,5,4,5,0,20,10,7,25,28,88",0.172,1,"0,0,5,4,5,0,20,10,7,25,23,88",0.166,1
"5,1,6,0,1,3,27,30,7,28,7,86",0.029,1,"5,1,6,0,1,3,27,55,7,28,7,86",0.029,1
"7,2,2,1,2,4,7,59,14,18,41,78",0.154,1,"7,2,2,1,12,4,7,59,14,18,41,78",0.131,1
"3,0,1,0,0,0,33,48,3,35,23,48",0.61,1,"3,0,7,0,0,0,33,48,3,35,23,48",0.614,1
"7,0,7,3,9,5,20,56,12,16,20,78",0.447,1,"7,0,7,0,9,5,20,56,12,16,20,78",0.127,1
"6,4,7,3,1,3,6,26,2,41,19,55",0.187,1,"6,4,7,3,12,3,6,26,2,41,19,55",0.209,1
"1,1,4,0,8,1,18,30,14,24,11,90",0.056,1,"1,1,4,0,8,1,18,56,14,24,11,90",0.033,1
"8,4,5,4,13,2,15,6,3,40,18,93",0.222,1,"8,4,5,4,13,2,15,6,3,40,18,79",0.233,1
"9,1,1,4,3,5,19,45,15,6,4,46",0.852,0,"9,1,1,4,3,5,19,45,0,6,4,46",0.789,0
"6,0,1,6,4,5,7,10,11,13,23,70",0.641,1,"6,0,1,6,4,0,7,10,11,13,23,70",0.633,1
"3,0,2,3,3,3,15,60,13,39,19,26",0.118,1,"3,0,2,3,5,3,15,60,13,39,19,26",0.118,1
"6,2,4,3,0,3,32,62,14,24,32,41",0.088,1,"6,2,4,3,0,3,32,20,14,24,32,41",0.41,1
"6,2,1,2,10,2,15,33,3,22,30,16",0.175,1,"0,2,1,2,10,2,15,33,3,22,30,16",0.136,1
"6,1,5,2,3,2,11,65,9,22,31,80",0.044,1,"6,1,5,2,3,2,41,65,9,22,31,80",0.041,1
"5,3,1,6,3,2,28,53,15,16,32,33",0.13,1,"5,3,1,1,3,2,28,53,15,16,32,33",0.032,1
"5,1,7,2,2,5,20,6,9,14,25,94",0.612,1,"5,1,7,2,2,5,20,6,9,14,25,94",0.612,1
"3,2,0,5,11,3,28,35,14,29,1,56",0.14,1,"3,2,0,5,11,5,28,35,14,29,1,56",0.171,1
"4,4,3,0,6,0,39,21,10,39,25,31",0.966,1,"4,4,3,0,6,0,39,21,10,39,25,31",0.966,1
"2,0,3,6,0,5,4,22,0,0,13,24",0.743,0,"2,0,3,6,7,5,4,22,0,0,13,24",0.754,0
"8,3,2,5,9,1,36,47,2,5,19,51",0.216,0,"8,3,2,5,9,1,36,47,2,15,19,51",0.166,1
"2,0,6,5,2,2,32,0,5,39,24,2",0.671,1,"2,0,6,5,2,3,32,0,5,39,24,2",0.665,1
"3,4,6,6,10,5,5,23,0,18,12,9",0.779,1,"3,4,6,6,10,5,5,23,15,18,12,9",0.669,1
"0,0,5,5,7,1,19,67,0,39,27,20",0.125,1,"0,0,5,5,7,1,19,67,0,39,28,20",0.124,1
"8,0,3,5,9,0,3,44,12,35,36,27",0.389,1,"8,0,3,5,9,0,3,44,12,32,36,27",0.376,1
"1,2,0,4,3,3,16,12,9,0,14,97",0.148,0,"1,2,0,4,3,3,16,12,9,0,14,98",0.148,0
"1,0,4,1,10,0,37,19,2,3,33,14",0.891,0,"1,0,4,1,7,0,37,19,2,3,33,14",0.883,0
"1,0,6,1,10,3,9,28,13,28,36,47",0.075,1,"1,1,6,1,10,3,9,28,13,28,36,47",0.067,1
"2,2,6,1,6,3,3,16,0,20,4,69",0.144,1,"2,1,6,1,6,3,3,16,0,20,4,69",0.12,1
"2,0,3,4,5,2,35,7,15,7,3,15",0.418,0,"2,0,5,4,5,2,35,7,15,7,3,15",0.418,0
"0,0,0,5,13,5,22,13,7,33,43,65",0.225,1,"0,0,0,5,13,5,1,13,7,33,43,65",0.258,1
"8,3,2,2,8,2,8,13,3,15,30,22",0.597,1,"8,2,2,2,8,2,8,13,3,15,30,22",0.546,1
"1,4,2,2,10,5,25,64,9,4,26,94",0.066,0,"1,4,0,2,10,5,25,64,9,4,26,94",0.066,0
"5,1,0,6,9,4,26,0,5,11,9,28",0.8,1,"5,1,0,6,9,4,26,0,5,11,9,96",0.37,1
"7,4,1,1,8,1,14,4,14,9,41,95",0.078,1,"7,4,1,1,8,1,14,4,14,9,34,95",0.134,1
"7,4,1,2,4,2,11,21,1,28,36,33",0.316,1,"7,4,1,2,4,2,11,21,14,28,36,33",0.32,1
"9,1,2,2,0,2,40,22,8,33,6,48",0.155,1,"9,1,2,2,0,2,40,22,8,33,6,48",0.155,1
"4,3,2,4,1,0,33,60,11,13,11,8",0.13,0,"4,3,2,4,1,0,40,60,11,13,11,8",0.124,0
"1,3,5,5,11,5,37,18,2,36,15,83",0.141,1,"1,3,1,5,11,5,37,18,2,36,15,83",0.137,1
"4,3,1,3,10,2,21,70,11,38,0,72",0.06,1,"4,3,1,0,10,2,21,70,11,38,0,72",0.029,1
"3,2,5,5,9,5,8,5,9,19,15,34",0.675,1,"3,2,5,5,9,5,8,5,9,19,15,34",0.675,1
"6,1,5,2,11,4,26,32,6,29,31,48",0.324,1,"6,1,5,2,11,4,26,32,6,29,31,19",0.462,1
"8,0,0,5,12,0,12,54,15,27,40,96",0.143,1,"8,0,0,5,12,0,12,54,15,31,40,96",0.142,1
"8,3,4,2,0,3,3,69,7,7,4,89",0.053,1,"8,3,4,2,0,3,3,69,7,7,4,14",0.51,0
"9,4,3,1,7,4,28,57,9,14,9,47",0.423,1,"9,2,3,1,7,4,28,57,9,14,9,47",0.463,1
"5,2,0,5,1,5,6,35,9,2,37,43",0.468,1,"5,2,0,5,11,5,6,35,9,2,37,43",0.465,0
"3,3,7,5,10,1,19,21,7,14,42,6",0.488,1,"3,3,7,4,10,1,19,21,7,14,42,6",0.419,1
"5,1,4,4,0,0,2,56,15,10,32,92",0.097,1,"5,1,4,4,0,0,2,56,15,10,13,92",0.113,1
"7,2,7,0,3,4,21,72,12,22,8,86",0.033,1,"7,2,7,0,3,4,21,72,12,22,8,15",0.134,1
"3,1,4,0,3,4,31,48,7,21,13,96",0.03,1,"3,1,4,0,3,4,31,51,7,21,13,96",0.03,1
"5,4,0,6,7,2,0,20,15,36,35,86",0.248,1,"5,4,0,6,12,2,0,20,15,36,35,86",0.241,1
"6,4,0,0,4,1,23,31,14,26,2,27",0.344,1,"6,4,0,0,7,1,23,31,14,26,2,27",0.345,1
"8,4,4,5,5,5,32,4,4,36,30,31",0.778,1,"8,4,4,5,5,2,32,4,4,36,30,31",0.579,1
"6,2,6,4,1,5,32,72,6,36,41,40",0.163,1,"6,2,6,3,1,5,32,72,6,36,41,40",0.139,1
"4,2,6,5,2,0,6,63,8,14,25,4",0.2,1,"4,2,6,5,2,0,6,63,8,14,25,39",0.121,1
"0,0,0,4,11,2,29,38,9,11,34,71",0.059,1,"0,0,0,4,11,2,29,38,3,11,34,71",0.059,1
"6,1,2,0,5,4,21,19,6,14,28,51",0.078,1,"6,1,2,1,5,4,21,19,6,14,28,51",0.512,1
"1,0,6,2,13,2,25,31,11,7,9,28",0.16,0,"1,0,6,2,13,2,41,31,11,7,9,28",0.143,0
"5,0,5,5,7,5,25,50,7,20,19,10",0.479,1,"5,0,5,5,7,5,25,50,7,20,19,90",0.244,1
"6,3,1,2,0,3,13,72,3,37,26,43",0.051,1,"6,3,1,2,0,3,13,36,3,37,26,43",0.192,1
"9,2,7,5,0,1,2,20,4,15,22,53",0.72,1,"9,2,7,5,0,1,2,20,4,6,22,53",0.764,0
"5,4,7,6,11,5,34,51,9,14,29,93",0.156,1,"5,4,7,6,11,5,34,51,9,33,29,93",0.149,1
"5,1,7,5,6,4,3,38,2,33,16,68",0.2,1,"5,1,7,5,6,4,33,38,2,33,16,68",0.156,1
"9,2,6,1,3,3,17,11,2,0,35,21",0.826,0,"9,2,6,1,3,0,17,11,2,0,35,21",0.947,0
"2,3,7,0,10,3,33,67,3,36,37,5",0.029,1,"5,3,7,0,10,3,33,67,3,36,37,5",0.029,1
"6,0,1,1,10,1,25,6,13,4,13,5",0.776,0,"6,0,1,1,10,1,25,6,13,15,13,5",0.871,1
"8,2,2,6,6,4,37,13,2,28,9,7",0.794,1,"8,2,2,6,6,4,37,13,2,28,9,22",0.742,1
"2,0,0,1,0,2,12,69,1,15,32,32",0.032,1,"2,0,0,1,2,2,12,69,1,15,32,32",0.032,1
"3,4,2,2,2,2,12,24,12,18,42,69",0.107,1,"3,4,2,2,2,2,12,24,12,24,42,69",0.113,1
"8,1,3,5,7,1,24,72,10,26,37,24",0.145,1,"8,1,3,5,7,1,24,72,10,32,37,24",0.138,1
"7,2,3,1,7,3,25,25,8,11,32,28",0.259,1,"7,2,2,1,7,3,25,25,8,11,32,28",0.261,1
"6,2,0,6,10,0,4,7,1,5,14,89",0.589,0,"6,2,0,6,10,0,4,65,1,5,14,89",0.167,1
"3,1,5,4,4,1,27,70,2,17,35,84",0.058,1,"3,1,5,4,9,1,27,70,2,17,35,84",0.058,1
