ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"0,4,7,3,7,3,3,22,0,11,13,15",0.545,1,"0,4,3,3,7,3,3,22,0,11,13,15",0.574,1
"1,4,3,6,13,3,35,24,11,9,0,19",0.825,0,"1,4,3,6,13,3,35,24,11,9,24,19",0.739,0
"1,3,4,0,12,2,21,44,9,35,10,41",0.935,1,"1,3,4,0,12,2,21,44,9,35,10,41",0.935,1
"0,0,1,1,5,0,3,46,3,33,2,58",0.878,1,"0,0,1,1,5,3,3,46,3,33,2,58",0.924,1
"1,1,5,6,1,3,31,58,10,14,26,90",0.937,1,"0,1,5,6,1,3,31,58,10,14,26,90",0.903,1
"1,3,3,6,6,2,6,14,2,14,1,31",0.746,1,"1,3,3,6,6,2,6,30,2,14,1,31",0.752,1
"1,1,4,2,6,5,15,59,11,35,6,60",0.948,1,"1,1,4,2,6,5,15,59,11,13,6,60",0.949,1
"1,2,5,5,5,1,15,33,10,11,43,64",0.779,1,"1,2,5,5,9,1,15,33,10,11,43,64",0.765,1
"1,3,7,3,10,4,39,67,8,13,27,17",0.775,1,"1,3,7,3,5,4,39,67,8,13,27,17",0.782,1
"0,2,1,4,3,5,2,30,12,34,16,29",0.853,1,"0,2,1,4,3,5,2,30,12,39,16,29",0.866,1
"1,1,4,2,12,2,10,19,7,20,11,97",0.774,1,"1,1,4,2,8,2,10,19,7,20,11,97",0.785,1
"1,0,4,1,9,0,23,51,6,9,18,1",0.364,0,"1,0,4,1,9,0,23,51,6,22,18,1",0.292,1
"1,1,0,2,11,5,20,72,8,0,27,37",0.827,0,"1,1,0,2,11,5,20,60,8,0,27,37",0.878,0
"0,1,1,4,0,5,38,42,11,24,36,93",0.882,1,"0,1,1,4,0,5,38,30,11,24,36,93",0.804,1
"1,3,7,2,5,4,10,16,7,41,39,78",0.897,1,"1,3,7,2,5,4,10,16,7,41,39,70",0.921,1
"1,0,3,5,4,4,36,56,10,9,5,71",0.95,0,"1,0,3,5,4,4,36,56,0,9,5,71",0.95,1
"1,4,3,1,11,2,21,3,15,35,4,85",0.889,1,"1,4,4,1,11,2,21,3,15,35,4,85",0.888,1
"1,0,6,2,6,3,31,60,9,24,17,12",0.628,1,"1,0,6,2,6,3,31,60,9,33,17,12",0.627,1
"0,3,1,3,6,1,12,36,3,11,8,44",0.774,0,"0,3,1,3,6,1,12,36,3,7,8,44",0.786,0
"1,2,6,4,0,5,32,63,14,33,32,75",0.943,1,"1,2,6,4,0,5,32,63,14,19,32,75",0.943,1
"1,4,7,4,10,5,18,59,1,16,18,63",0.944,1,"1,4,0,4,10,5,18,59,1,16,18,63",0.945,1
"0,0,6,0,12,3,38,25,4,14,16,73",0.858,1,"0,0,6,0,12,3,32,25,4,14,16,73",0.862,1
"0,0,4,1,10,2,31,57,2,17,42,23",0.434,1,"0,0,4,1,10,2,31,57,2,17,22,23",0.532,1
"0,2,0,5,11,0,32,6,12,20,8,91",0.401,1,"0,2,0,5,11,0,32,6,12,20,8,91",0.401,1
"1,0,2,6,13,4,41,39,10,19,37,84",0.896,1,"1,0,2,6,13,4,41,39,10,21,37,84",0.895,1
"0,3,0,4,1,0,11,7,3,12,38,18",0.479,1,"0,3,0,4,1,0,11,7,3,12,38,84",0.461,1
"1,2,3,2,1,0,28,12,8,16,17,28",0.847,1,"1,2,3,2,1,0,28,26,8,16,17,28",0.861,1
"1,4,3,1,9,2,26,63,2,3,32,91",0.937,0,"1,4,3,1,9,2,26,63,2,3,32,15",0.698,0
"0,3,6,4,12,4,38,59,0,6,16,26",0.763,0,"0,3,6,4,12,5,38,59,0,6,16,26",0.815,0
"0,4,5,2,9,0,7,25,14,39,27,37",0.802,1,"0,3,5,2,9,0,7,25,14,39,27,37",0.756,1
"0,0,5,3,6,2,29,7,6,34,23,48",0.834,1,"0,0,5,5,6,2,29,7,6,34,23,48",0.713,1
"1,4,0,2,10,0,2,30,5,10,11,65",0.933,0,"1,4,0,2,3,0,2,30,5,10,11,65",0.936,0
"1,0,5,1,12,5,30,58,2,26,29,10",0.504,1,"1,0,5,1,12,5,34,58,2,26,29,10",0.507,1
"0,2,5,0,13,4,4,47,14,10,33,58",0.816,1,"1,2,5,0,13,4,4,47,14,10,33,58",0.87,1
"1,4,6,4,5,1,28,58,5,31,3,55",0.941,1,"1,4,6,4,5,1,28,58,5,31,3,55",0.941,1
"1,3,2,5,7,4,3,19,4,40,0,47",0.858,1,"1,3,2,5,7,0,3,19,4,40,0,47",0.714,1
"0,4,6,3,13,0,21,22,0,8,19,9",0.646,0,"0,4,6,3,13,0,21,61,0,8,19,9",0.563,0
"1,3,0,6,6,2,17,69,5,3,26,4",0.349,0,"1,3,0,6,6,2,17,69,5,3,26,4",0.349,0
"0,2,5,4,2,4,16,50,2,29,9,32",0.757,1,"0,2,5,4,2,4,16,50,2,31,9,32",0.761,1
"1,4,1,6,6,2,35,43,2,24,34,23",0.567,1,"1,4,1,6,6,2,35,43,2,18,34,23",0.556,1
"1,2,2,4,11,4,29,64,12,21,14,77",0.948,1,"1,2,2,4,11,5,29,64,12,21,14,77",0.95,1
"1,2,2,1,3,1,13,15,15,39,13,5",0.52,1,"1,2,2,1,3,1,13,15,15,39,13,5",0.52,1
"1,1,2,2,6,4,7,7,3,20,27,90",0.658,1,"1,1,0,2,6,4,7,7,3,20,27,90",0.663,1
"1,2,5,0,5,0,15,7,5,21,19,79",0.861,1,"1,2,5,0,5,0,15,7,8,21,19,79",0.861,1
"0,1,4,2,1,0,6,42,6,2,37,38",0.614,0,"0,1,4,2,1,0,14,42,6,2,37,38",0.655,0
"1,2,6,4,7,4,6,67,9,37,18,57",0.895,1,"1,2,6,4,7,4,6,8,9,37,18,57",0.918,1
"1,4,1,4,9,1,37,62,10,37,38,55",0.902,1,"1,4,1,4,9,1,15,62,10,37,38,55",0.753,1
"1,1,6,4,3,1,35,38,11,16,10,80",0.941,1,"1,1,6,0,3,1,35,38,11,16,10,80",0.943,1
"0,0,3,3,9,2,12,33,11,17,34,86",0.778,1,"0,0,3,3,9,2,12,33,11,32,34,86",0.834,1
"1,0,3,0,8,3,26,70,15,29,40,64",0.651,1,"1,0,3,0,11,3,26,70,15,29,40,64",0.638,1
"1,3,0,2,9,5,22,28,9,21,30,66",0.939,1,"1,3,0,2,9,5,22,28,9,21,30,57",0.936,1
"0,1,7,0,12,1,8,14,13,1,27,7",0.678,1,"0,1,7,0,6,1,8,14,13,1,27,7",0.693,1
"1,1,5,5,10,2,19,7,12,19,13,35",0.732,1,"1,1,6,5,10,2,19,7,12,19,13,35",0.729,1
"0,3,6,4,2,0,34,68,9,0,11,58",0.893,0,"0,3,6,4,2,0,34,66,9,0,11,58",0.897,0
"1,4,3,2,1,3,21,73,11,18,25,14",0.704,1,"1,4,1,2,1,3,21,73,11,18,25,14",0.705,1
"0,2,3,4,4,0,20,50,13,37,37,68",0.684,1,"0,2,3,4,4,4,20,50,13,37,37,68",0.888,1
"1,0,7,5,0,3,15,47,4,23,43,31",0.459,1,"1,0,7,5,0,1,15,47,4,23,43,31",0.373,1
"1,0,7,4,1,5,12,2,12,7,36,95",0.69,1,"1,0,7,4,1,0,12,2,12,7,36,95",0.429,1
"1,3,0,6,7,1,9,66,13,33,22,96",0.853,1,"1,3,0,6,7,1,9,66,13,33,22,12",0.251,1
"1,1,2,4,5,3,7,49,5,39,28,62",0.841,1,"1,1,2,4,5,3,6,49,5,39,28,62",0.832,1
"0,2,3,0,5,3,41,60,2,30,11,11",0.651,1,"0,2,3,0,5,1,41,60,2,30,11,11",0.634,1
"0,4,7,5,5,5,23,11,6,6,39,19",0.834,0,"0,4,7,5,5,5,8,11,6,6,39,19",0.693,1
"0,2,5,5,7,5,7,6,9,11,26,35",0.846,1,"0,2,5,5,7,5,7,63,9,11,26,35",0.588,1
"1,2,5,5,8,2,2,21,14,23,5,26",0.393,1,"1,2,5,5,8,2,2,21,3,23,5,26",0.302,1
"0,4,1,6,7,4,8,63,5,9,37,39",0.41,0,"0,4,1,6,7,4,8,63,5,9,24,39",0.411,0
"0,2,6,0,7,3,15,31,8,3,7,61",0.944,0,"0,2,6,6,7,3,15,31,8,3,7,61",0.85,0
"1,4,6,3,13,3,11,46,13,0,40,30",0.76,0,"1,4,6,3,13,3,11,46,13,0,40,82",0.927,0
"1,3,6,3,11,5,15,14,5,0,6,50",0.947,0,"1,3,6,3,11,5,15,14,5,0,34,50",0.942,0
"1,0,5,1,8,3,31,69,6,38,12,4",0.522,1,"1,2,5,1,8,3,31,69,6,38,12,4",0.623,1
"1,1,5,0,5,5,24,68,2,21,9,31",0.861,1,"1,1,5,0,5,1,24,68,2,21,9,31",0.619,1
"1,2,5,0,13,5,35,8,2,26,2,58",0.935,1,"0,2,5,0,13,5,35,8,2,26,2,58",0.943,1
"0,2,6,4,2,5,12,10,11,1,31,17",0.864,0,"0,2,2,4,2,5,12,10,11,1,31,17",0.868,0
"0,0,7,5,7,2,12,0,5,35,3,59",0.515,1,"0,0,7,5,7,2,12,0,5,35,3,59",0.515,1
"0,4,4,3,5,0,17,56,10,41,43,97",0.895,1,"1,4,4,3,5,0,17,56,10,41,43,97",0.93,1
"1,0,4,0,12,3,1,10,3,40,38,40",0.571,1,"1,0,4,0,3,3,1,10,3,40,38,40",0.613,1
"1,1,4,3,5,1,13,1,8,8,18,28",0.795,1,"1,1,4,3,5,1,13,1,8,8,15,28",0.753,1
"1,2,6,6,11,5,28,45,12,1,43,46",0.903,0,"1,2,6,6,5,5,28,45,12,1,43,46",0.908,0
"1,1,1,0,3,3,22,66,4,36,39,47",0.585,1,"1,1,1,0,3,3,22,66,4,36,39,47",0.585,1
"0,3,6,0,11,3,21,55,6,40,41,81",0.875,1,"0,0,6,0,11,3,21,55,6,40,41,81",0.683,1
"0,0,1,1,0,0,30,34,7,5,37,56",0.869,1,"0,0,1,1,0,0,30,34,7,4,37,56",0.876,1
"1,3,3,3,4,0,38,34,0,5,6,51",0.947,0,"1,3,2,3,4,0,38,34,0,5,6,51",0.947,0
"0,3,0,1,8,4,30,43,7,3,0,54",0.949,0,"0,3,0,1,11,4,30,43,7,3,0,54",0.948,0
"0,3,2,5,6,2,37,36,9,14,22,50",0.755,1,"0,3,2,0,6,2,37,36,9,14,22,50",0.918,1
"0,0,3,1,11,4,15,33,7,28,11,24",0.825,1,"0,0,3,1,11,4,39,33,7,28,11,24",0.799,1
"1,2,3,6,8,2,22,33,2,28,32,45",0.563,1,"1,2,1,6,8,2,22,33,2,28,32,45",0.568,1
"1,0,0,3,5,2,41,48,9,2,37,75",0.923,0,"1,0,0,0,5,2,41,48,9,2,37,75",0.88,1
"1,1,1,0,0,2,23,54,5,17,5,66",0.944,1,"1,1,1,0,0,2,23,54,5,17,5,41",0.863,1
"1,0,2,6,0,3,37,68,12,37,6,86",0.948,1,"1,0,2,6,0,3,37,68,12,37,16,86",0.943,1
"0,3,3,6,5,5,14,67,10,15,24,93",0.922,1,"0,3,3,6,5,5,14,67,1,15,24,93",0.919,1
"1,2,2,0,11,4,8,43,10,15,41,58",0.784,1,"1,2,2,0,11,4,8,63,10,15,41,58",0.733,1
"0,3,7,1,1,5,6,2,12,37,29,65",0.919,1,"1,3,7,1,1,5,6,2,12,37,29,65",0.916,1
"0,3,5,2,12,1,19,45,2,24,33,50",0.755,1,"0,3,5,2,12,1,19,45,2,24,33,50",0.755,1
"0,0,6,1,13,5,5,72,13,4,13,60",0.912,0,"0,0,6,1,13,5,5,72,1,4,13,60",0.905,0
"1,0,0,1,6,4,13,16,3,10,33,9",0.541,1,"1,0,0,1,6,4,13,16,3,10,33,11",0.552,1
"1,2,2,5,0,5,2,38,9,27,6,9",0.575,1,"1,2,2,5,0,0,2,38,9,27,6,9",0.074,1
"1,2,5,2,3,1,32,22,1,3,12,85",0.937,0,"1,2,5,2,3,1,32,22,1,3,41,85",0.88,1
"1,2,0,1,6,5,38,5,7,23,8,86",0.79,1,"1,2,0,1,6,5,38,5,7,23,8,36",0.939,1
"0,3,2,6,1,2,22,8,15,3,34,78",0.448,1,"0,3,2,6,1,2,22,8,11,3,34,78",0.462,1
"0,0,2,6,2,2,16,42,9,25,13,21",0.138,1,"0,0,2,6,2,2,16,42,14,25,13,21",0.158,1
"0,2,6,5,4,0,2,42,4,3,41,83",0.437,0,"0,2,6,5,4,0,2,42,4,24,41,83",0.39,1
"0,2,5,1,5,1,35,50,15,0,0,36",0.877,0,"0,2,5,1,5,1,35,50,15,0,0,36",0.877,0
"1,1,1,0,8,2,35,46,2,39,6,95",0.942,1,"1,3,1,0,8,2,35,46,2,39,6,95",0.948,1
"0,2,4,6,7,2,0,5,9,2,6,65",0.286,0,"0,2,4,6,7,2,0,55,9,2,6,65",0.513,0
"1,0,3,4,6,5,5,51,15,8,8,19",0.745,0,"1,0,2,4,6,5,5,51,15,8,8,19",0.745,0
"0,3,4,1,10,5,28,26,13,10,30,30",0.873,1,"0,3,4,1,10,5,28,26,13,10,30,75",0.892,1
"0,2,7,6,4,1,2,67,0,30,14,49",0.358,1,"0,2,7,6,9,1,2,67,0,30,14,49",0.358,1
"1,4,5,4,9,5,27,33,12,12,1,66",0.951,1,"1,4,5,4,9,5,27,29,12,12,1,66",0.951,1
"0,3,3,5,0,3,29,65,13,34,0,31",0.803,1,"1,3,3,5,0,3,29,65,13,34,0,31",0.909,1
"0,1,1,0,12,4,32,55,0,37,37,28",0.461,1,"0,1,1,0,12,4,32,55,0,37,37,28",0.461,1
"0,0,2,1,7,0,7,13,11,36,28,81",0.817,1,"0,0,2,1,7,0,7,13,1,36,28,81",0.733,1
"0,4,3,4,4,1,26,40,5,23,2,81",0.945,1,"0,4,3,4,4,1,26,40,5,23,2,83",0.945,1
"1,1,6,5,7,5,5,74,3,8,9,78",0.945,0,"1,1,6,5,3,5,5,74,3,8,9,78",0.946,0
"1,4,4,5,11,2,6,51,8,31,19,73",0.846,1,"1,4,4,5,11,2,6,51,8,31,19,73",0.846,1
"1,2,2,6,9,0,9,44,0,15,23,36",0.362,1,"1,2,2,6,9,5,9,44,0,15,23,36",0.678,1
"1,0,5,6,2,3,40,9,8,41,23,50",0.89,1,"1,0,5,6,9,3,40,9,8,41,23,50",0.883,1
"1,3,1,1,10,4,21,74,2,1,24,34",0.825,0,"1,3,1,1,0,4,21,74,2,1,24,34",0.846,0
"0,4,4,5,2,1,30,50,1,17,6,91",0.946,1,"0,4,4,5,2,1,30,50,1,17,6,89",0.946,1
"1,2,5,4,2,5,23,46,2,3,1,80",0.952,0,"1,2,5,4,2,5,23,45,2,3,1,80",0.952,0
"0,3,1,6,12,3,23,37,4,38,7,76",0.9,1,"0,3,1,6,8,3,23,37,4,38,7,76",0.902,1
"1,1,2,0,6,3,16,19,11,12,36,25",0.667,1,"1,1,2,0,6,3,16,19,5,12,36,25",0.618,1
"0,1,3,3,8,4,9,4,11,17,15,11",0.82,1,"0,1,3,3,9,4,9,4,11,17,15,11",0.818,1
"0,2,0,6,2,5,3,65,12,40,3,80",0.916,1,"0,2,0,6,2,5,3,65,12,40,3,73",0.897,1
"0,0,6,3,12,0,28,51,8,26,40,26",0.419,1,"0,0,6,3,8,0,28,51,8,26,40,26",0.429,1
"1,4,0,1,1,4,25,63,2,15,43,13",0.649,1,"1,4,0,1,1,4,25,63,10,15,43,13",0.676,1
"1,0,7,2,13,4,38,25,7,37,25,60",0.893,1,"1,0,7,2,13,4,38,25,7,37,25,60",0.893,1
"1,3,1,4,4,4,38,19,4,4,6,22",0.908,0,"1,3,1,2,4,4,38,19,4,4,6,22",0.929,0
"0,1,4,5,12,2,21,59,9,17,29,59",0.506,1,"0,1,4,5,12,2,21,59,9,17,43,59",0.45,1
"1,2,7,4,2,5,9,34,1,33,9,44",0.919,1,"1,2,5,4,2,5,9,34,1,33,9,44",0.921,1
"0,2,2,0,10,3,37,32,4,21,5,28",0.887,1,"0,2,2,0,10,3,37,32,4,21,5,28",0.887,1
"0,4,0,1,7,1,23,68,13,36,31,64",0.886,1,"0,4,0,1,7,1,23,41,13,36,31,64",0.93,1
"1,1,7,5,6,1,39,28,1,28,1,18",0.786,1,"1,1,7,5,6,1,39,28,1,28,1,18",0.786,1
"0,0,0,5,12,0,29,21,10,26,32,2",0.123,1,"0,0,0,5,12,0,29,21,10,26,32,37",0.356,1
"1,4,1,6,8,2,37,44,5,15,31,5",0.459,1,"0,4,1,6,8,2,37,44,5,15,31,5",0.253,1
"0,1,0,1,5,0,31,46,12,26,38,61",0.811,1,"0,1,0,1,5,0,40,46,12,26,38,61",0.813,1
"1,1,3,0,4,0,23,69,3,15,28,8",0.464,1,"1,1,3,0,4,3,23,69,3,15,28,8",0.504,1
"1,4,0,3,5,4,21,26,1,26,30,30",0.885,1,"1,4,0,3,0,4,21,26,1,26,30,30",0.892,1
"0,3,4,2,0,1,14,25,15,35,0,64",0.941,1,"0,3,4,2,0,1,14,25,15,35,0,64",0.941,1
"1,2,6,5,4,5,30,13,3,15,30,12",0.844,1,"1,2,6,5,4,5,30,13,9,15,30,12",0.898,1
"1,3,6,1,8,0,39,29,0,0,10,24",0.932,0,"1,3,6,1,8,0,39,29,0,0,10,24",0.932,0
"1,4,0,1,12,0,7,34,8,40,5,99",0.942,1,"1,4,0,1,12,4,7,34,8,40,5,99",0.944,1
"0,3,3,5,5,2,35,68,13,20,28,75",0.86,1,"0,3,3,5,5,2,35,68,13,20,28,28",0.534,1
"1,0,4,2,11,1,2,24,11,11,14,67",0.909,1,"1,0,4,5,11,1,2,24,11,11,14,67",0.665,1
"0,1,4,1,1,3,27,44,1,6,35,78",0.853,1,"0,1,4,1,1,1,27,44,1,6,35,78",0.845,1
"1,3,7,2,3,0,24,1,1,17,31,71",0.864,1,"1,1,7,2,3,0,24,1,1,17,31,71",0.839,1
"0,2,3,5,1,2,21,4,10,37,23,24",0.603,1,"0,2,3,5,1,2,35,4,10,37,23,24",0.689,1
"0,1,6,6,13,2,36,23,1,29,23,68",0.6,1,"1,1,6,6,13,2,36,23,1,29,23,68",0.779,1
"0,3,6,3,13,2,16,40,9,32,11,78",0.934,1,"0,3,6,3,13,2,16,64,9,32,11,78",0.924,1
"1,3,3,4,13,3,29,5,14,23,23,13",0.865,1,"0,3,3,4,13,3,29,5,14,23,23,13",0.798,1
"1,2,7,5,4,5,26,8,2,8,29,11",0.847,1,"1,2,2,5,4,5,26,8,2,8,29,11",0.852,1
"0,0,6,0,8,0,20,60,6,22,5,25",0.577,1,"1,0,6,0,8,0,20,60,6,22,5,25",0.548,1
"0,1,1,1,8,5,9,59,7,27,36,10",0.546,1,"0,1,1,1,8,5,9,59,15,27,36,10",0.595,1
"0,2,7,4,0,3,22,34,9,18,40,61",0.8,1,"1,2,7,4,0,3,22,34,9,18,40,61",0.916,1
"0,0,2,5,5,0,39,53,11,21,0,57",0.868,1,"0,0,2,5,7,0,39,53,11,21,0,57",0.866,1
"1,3,4,5,4,1,9,70,15,17,4,87",0.929,1,"1,3,4,5,4,1,9,70,3,17,4,87",0.932,1
"1,4,4,1,3,0,25,2,15,10,17,26",0.91,1,"1,4,4,1,3,0,25,55,15,10,17,26",0.893,1
"1,3,7,5,9,5,37,28,7,20,43,41",0.89,1,"1,3,7,5,9,5,37,60,7,20,43,41",0.859,1
"1,2,3,6,1,5,17,56,9,18,30,11",0.652,1,"1,2,3,6,1,5,17,56,9,18,22,11",0.683,1
"0,3,7,5,12,3,14,34,0,12,13,88",0.814,1,"0,3,7,5,12,3,14,34,0,12,31,88",0.575,1
"1,4,1,0,6,3,11,67,7,41,1,58",0.948,1,"1,4,3,0,6,3,11,67,7,41,1,58",0.947,1
"0,0,2,4,7,0,3,69,0,23,43,95",0.39,1,"0,0,2,4,7,0,3,69,4,23,43,95",0.401,1
"0,2,6,3,10,4,23,33,11,21,9,91",0.924,1,"0,2,6,3,10,1,23,33,11,21,9,91",0.892,1
"0,3,2,6,9,3,38,52,9,11,38,54",0.709,1,"0,3,2,6,9,3,38,52,9,11,38,54",0.709,1
"0,3,6,1,11,1,13,31,8,8,22,9",0.682,0,"1,3,6,1,11,1,13,31,8,8,22,9",0.716,1
"1,4,4,6,12,3,37,5,4,12,39,54",0.87,1,"0,4,4,6,12,3,37,5,4,12,39,54",0.726,1
"1,1,1,1,4,2,13,52,14,0,30,29",0.679,0,"1,1,1,1,4,2,13,52,14,16,30,29",0.639,1
"1,2,5,1,0,3,8,63,11,12,36,33",0.624,1,"1,2,6,1,0,3,8,63,11,12,36,33",0.622,1
"1,4,0,4,0,3,38,59,10,11,27,53",0.932,1,"1,4,0,6,0,3,38,59,10,11,27,53",0.922,1
"0,4,5,4,4,4,24,49,5,0,26,25",0.737,0,"0,4,5,4,4,4,24,49,5,0,26,24",0.731,0
"0,1,2,0,7,2,28,3,8,29,42,84",0.503,1,"0,1,2,0,7,2,28,3,8,29,7,84",0.721,1
"1,4,5,6,11,4,33,49,12,21,30,10",0.776,1,"1,4,5,6,11,4,33,49,12,12,30,10",0.756,1
"1,2,2,3,0,2,12,42,4,11,6,84",0.946,1,"0,2,2,3,0,2,12,42,4,11,6,84",0.927,1
"1,0,2,2,9,5,41,4,7,18,39,26",0.815,1,"1,0,2,2,9,5,41,4,7,18,4,26",0.901,1
"1,4,3,6,2,3,6,69,7,39,22,48",0.587,1,"1,4,3,6,2,3,6,69,7,1,22,48",0.537,0
"0,0,3,4,12,5,26,30,6,18,27,66",0.871,1,"0,0,3,4,12,5,25,30,6,18,27,66",0.872,1
"1,2,7,6,11,0,30,27,14,14,16,79",0.822,1,"1,2,7,6,11,0,30,27,14,16,16,79",0.821,1
"1,3,2,4,12,4,0,29,5,21,11,52",0.898,1,"1,3,2,4,12,4,0,29,5,21,11,46",0.88,1
"1,1,7,5,0,5,23,26,11,41,43,26",0.839,1,"1,1,7,5,0,5,23,26,11,41,43,26",0.839,1
"1,1,4,2,12,4,25,35,13,21,10,12",0.853,1,"1,1,4,2,12,4,25,35,13,40,10,12",0.857,1
"1,1,4,5,0,0,4,27,7,27,5,73",0.74,1,"1,1,4,5,0,0,4,49,7,27,5,73",0.78,1
"0,3,1,5,13,5,37,5,14,36,17,23",0.912,1,"0,0,1,5,13,5,37,5,14,36,17,23",0.901,1
"0,1,3,1,12,1,23,36,14,12,24,95",0.837,1,"0,3,3,1,12,1,23,36,14,12,24,95",0.857,1
"0,1,7,2,8,5,27,41,5,31,25,12",0.624,1,"0,0,7,2,8,5,27,41,5,31,25,12",0.595,1
"1,2,6,4,9,1,23,69,4,24,32,80",0.794,1,"1,2,6,4,9,1,38,69,4,24,32,80",0.874,1
"1,4,0,3,12,3,4,60,6,2,1,90",0.95,0,"1,4,0,3,12,3,4,60,6,2,1,90",0.95,0
"0,0,4,1,4,0,1,39,13,14,2,71",0.914,1,"0,0,4,1,5,0,1,39,13,14,2,71",0.914,1
"0,0,4,6,4,3,10,32,14,21,16,26",0.276,1,"0,0,4,6,4,3,10,36,14,21,16,26",0.271,1
"0,1,1,6,2,1,2,33,12,30,42,52",0.333,1,"0,1,1,6,2,1,2,33,12,11,42,52",0.365,1
"1,4,5,3,1,0,8,43,6,36,43,57",0.786,1,"1,1,5,3,1,0,8,43,6,36,43,57",0.612,1
"0,1,7,2,9,2,30,52,0,4,23,84",0.887,0,"0,1,7,2,9,2,30,52,0,4,23,84",0.887,0
"1,2,5,0,12,0,8,61,2,21,38,73",0.76,1,"1,2,5,0,12,0,8,8,2,21,38,73",0.879,1
"1,3,4,6,10,3,26,66,13,22,2,74",0.946,1,"1,3,4,6,10,3,26,66,13,22,42,74",0.842,1
"1,1,0,0,3,2,28,56,12,8,39,67",0.875,1,"1,1,0,0,3,3,28,56,12,8,39,67",0.873,1
"0,2,1,2,5,5,33,52,3,32,40,53",0.724,1,"0,2,1,2,5,5,33,52,3,26,40,53",0.737,1
"0,3,2,5,8,2,12,60,9,18,5,35",0.421,1,"0,3,2,5,8,2,12,60,9,18,5,35",0.421,1
"1,3,0,1,4,3,16,55,3,27,24,46",0.903,1,"1,3,0,1,4,5,16,55,3,27,24,46",0.923,1
"0,0,2,3,1,3,34,62,7,16,11,21",0.592,1,"0,0,2,3,1,3,34,15,7,16,11,21",0.72,1
"1,2,5,0,6,5,11,47,1,28,43,62",0.704,1,"1,2,5,0,6,5,11,47,1,28,18,62",0.922,1
"0,2,2,0,3,2,32,39,1,37,8,88",0.937,1,"0,2,2,0,3,2,32,39,1,37,2,88",0.943,1
"1,1,5,0,8,2,18,0,7,29,31,19",0.696,1,"1,1,5,0,8,2,18,38,7,29,31,19",0.563,1
"1,2,6,6,5,5,21,33,10,31,0,77",0.939,1,"1,2,4,6,5,5,21,33,10,31,0,77",0.939,1
"1,2,2,0,6,5,25,15,1,40,6,94",0.799,1,"1,2,2,0,5,5,25,15,1,40,6,94",0.802,1
"0,3,3,1,13,1,16,1,15,14,41,76",0.793,1,"0,3,3,1,1,1,16,1,15,14,41,76",0.832,1
"1,1,1,3,7,3,8,33,2,22,32,7",0.459,1,"1,1,1,3,7,3,31,33,2,22,32,7",0.512,1
"1,4,1,5,3,0,2,45,11,10,6,45",0.629,1,"1,4,1,5,3,0,2,45,11,13,6,45",0.618,1
"1,3,0,0,4,3,23,37,0,23,36,9",0.552,1,"1,3,0,0,4,3,23,37,0,5,36,9",0.622,1
"1,1,5,5,3,4,12,40,8,4,2,8",0.426,0,"0,1,5,5,3,4,12,40,8,4,2,8",0.161,0
"0,1,3,2,11,4,39,73,9,17,19,60",0.855,1,"0,1,3,0,11,4,39,73,9,17,19,60",0.848,1
"1,4,4,5,0,0,23,58,13,21,15,25",0.576,1,"1,4,4,5,0,0,23,58,13,21,15,25",0.576,1
"0,4,3,3,2,1,0,16,5,26,17,77",0.692,1,"0,4,7,3,2,1,0,16,5,26,17,77",0.678,1
"0,0,0,0,2,1,29,60,11,35,2,80",0.943,1,"0,0,0,0,2,1,29,20,11,35,2,80",0.919,1
"1,1,2,2,10,5,38,48,15,1,4,63",0.951,0,"1,1,0,2,10,5,38,48,15,1,4,63",0.951,0
"1,4,2,4,11,1,32,7,10,41,43,4",0.705,1,"1,4,2,4,11,1,32,7,10,41,34,4",0.688,1
"1,1,4,3,7,1,33,60,6,37,20,63",0.883,1,"1,1,4,3,7,1,33,60,6,37,20,63",0.883,1
"0,2,6,6,3,3,8,14,4,24,9,26",0.226,1,"0,2,6,2,3,3,8,14,4,24,9,26",0.826,1
"1,2,4,5,7,3,26,41,13,38,29,29",0.874,1,"0,2,4,5,7,3,26,41,13,38,29,29",0.727,1
"1,0,0,4,3,2,36,54,2,12,25,5",0.41,1,"1,0,6,4,3,2,36,54,2,12,25,5",0.4,1
"1,4,1,1,4,0,29,31,14,22,16,98",0.94,1,"1,4,1,1,4,0,29,3,14,22,16,98",0.778,1
"1,0,6,2,8,5,15,10,1,35,15,13",0.707,1,"1,0,5,2,8,5,15,10,1,35,15,13",0.708,1
"1,1,1,5,7,1,38,15,9,14,35,8",0.498,1,"1,1,1,5,7,1,38,15,9,14,35,8",0.498,1
"0,2,6,3,5,1,17,73,13,28,18,68",0.822,1,"0,2,6,3,5,1,17,73,13,20,18,68",0.802,1
"1,3,2,3,5,3,13,23,13,18,10,26",0.903,1,"1,3,2,3,5,3,13,23,13,18,10,26",0.903,1
"1,4,2,1,1,4,2,53,11,23,41,8",0.63,1,"1,4,2,1,1,4,2,55,11,23,41,8",0.627,1
"1,1,2,1,10,4,22,70,12,26,2,83",0.951,1,"1,1,2,1,10,4,22,70,12,26,2,83",0.951,1
"1,0,1,1,3,5,10,13,5,2,3,13",0.87,0,"1,0,1,1,2,5,10,13,5,2,3,13",0.873,0
"1,4,0,4,10,4,4,59,7,23,42,27",0.587,1,"1,4,0,4,10,4,4,59,7,23,34,27",0.626,1
